,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
85,9,female,21,0.402566194534,B,no,none,Low,Good,1000.0,1.0,1.0,1.0,3.5
86,9,female,21,0.745818853378,D,yes,Defect,High,Good,950.0,1.0,1.0,1.0,3.5
87,9,female,21,0.757668018341,C,no,none,Low,Bad,950.0,1.0,1.0,1.0,3.5
88,9,female,21,1.17690396309,D,yes,Cooperate,High,Good,1050.0,1.0,1.0,1.0,3.5
89,9,female,21,1.4131629467,C,no,none,Low,Bad,1050.0,1.0,1.0,1.0,3.5
90,9,female,21,0.569205999374,B,no,none,Low,Good,1050.0,1.0,1.0,1.0,3.5
91,9,female,21,0.803370952606,A,no,none,High,Bad,1050.0,1.0,1.0,1.0,3.5
92,9,female,21,0.478273868561,A,no,none,High,Bad,1050.0,1.0,1.0,1.0,3.5
93,9,female,21,0.874929189682,D,yes,Defect,High,Good,1000.0,1.0,1.0,1.0,3.5
94,9,female,21,0.706799030304,D,yes,Cooperate,High,Good,1100.0,1.0,1.0,1.0,3.5
95,9,female,21,0.674077987671,B,no,none,Low,Good,1100.0,1.0,1.0,1.0,3.5
96,9,female,21,0.574794054031,A,no,none,High,Bad,1100.0,1.0,1.0,1.0,3.5
97,9,female,21,0.512650966644,A,no,none,High,Bad,1100.0,1.0,1.0,1.0,3.5
98,9,female,21,0.53188419342,B,no,none,Low,Good,1100.0,1.0,1.0,1.0,3.5
99,9,female,21,0.749026060104,D,yes,Cooperate,High,Good,1200.0,1.0,1.0,1.0,3.5
100,9,female,21,0.633417129517,D,yes,Cooperate,High,Good,1300.0,1.0,1.0,1.0,3.5
101,9,female,21,0.775732040405,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
102,9,female,21,0.522644996643,B,no,none,Low,Good,1300.0,1.0,1.0,1.0,3.5
103,9,female,21,0.854027032852,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
104,9,female,21,0.414741039276,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
105,9,female,21,0.54935503006,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
106,9,female,21,0.399029016495,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
107,9,female,21,0.424680948257,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
108,9,female,21,0.655198097229,B,no,none,Low,Good,1300.0,1.0,1.0,1.0,3.5
109,9,female,21,0.365678071976,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
110,9,female,21,0.389948129654,B,no,none,Low,Good,1300.0,1.0,1.0,1.0,3.5
111,9,female,21,0.347873926163,C,no,none,Low,Bad,1300.0,1.0,1.0,1.0,3.5
112,9,female,21,0.357397794724,C,no,none,Low,Bad,1300.0,1.0,1.0,1.0,3.5
113,9,female,21,0.344163894653,C,no,none,Low,Bad,1300.0,1.0,1.0,1.0,3.5
114,9,female,21,0.427437067032,B,no,none,Low,Good,1300.0,1.0,1.0,1.0,3.5
115,9,female,21,0.372940063477,A,no,none,High,Bad,1300.0,1.0,1.0,1.0,3.5
116,9,female,21,0.368651151657,C,no,none,Low,Bad,1300.0,1.0,1.0,1.0,3.5
117,9,female,21,0.892843961716,D,yes,Cooperate,High,Good,1400.0,1.0,1.0,1.0,3.5
118,9,female,21,0.962872028351,A,no,none,High,Bad,1400.0,1.0,1.0,1.0,3.5
119,9,female,21,0.779073953629,D,yes,Defect,High,Good,1350.0,1.0,1.0,1.0,3.5
